DataID,RiverID,SiteID,RiverSiteID,Continent,Country,RiverName,Biome,Realm,Eco_Biome,Conti_Biome,lon_ori,lat_ori,lon_HGV3,lat_HGV3,lon_HSV3,lat_HSV3,biodiv_ori,biodiv_rec,catch_area,elev,discharge,cum_prec,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,V_lc1,V_lc2,V_lc3,V_lc4,anthromes2017,gHM,HFP2009,HFP_Lights2009,HFP_Population2010,autocor
D041,NR052,S011,NR052_S011,AS,4 countries,Mekong River,1,Indomalayan,IN01,AS1,106.7361,10.2019,106.7371742,10.1979161,106.683142,10.22238036,20,NA,203.37141,1,32.31975,189956.34,27.485416,6.2291665,61.674927,96.549355,32.6,22.5,10.099998,27.491667,26.8,28.716667,26.25,1282,236,0,83.93348,584,7,390,28,105.44184,33.892006,3.6610117,2.065698,21,0.250916,-9999,-9999,-9999,83027.3755014279
D041,NR052,S012,NR052_S012,AS,4 countries,Mekong River,1,Indomalayan,IN01,AS1,106.7632167,10.17838333,106.738851,10.1961817,106.7296026,10.19148704,37,NA,203.55734,1,32.31975,189956.34,27.4875,6.233333,61.674927,96.591034,32.6,22.5,10.099998,27.491667,26.8,28.716667,26.258333,1281.5,236,0,83.95042,583.5,7,389,28,96.70171,41.588577,3.754774,0.18776706,21,0.250916,-9999,-9999,-9999,83027.3755014279
D041,NR052,S013,NR052_S013,AS,4 countries,Mekong River,1,Indomalayan,IN01,AS1,106.8158,10.1209,106.7843027,10.13026828,106.762972,10.17350308,20,NA,28.56229,1,0.349,30542.057,27.5,5.9166665,60.93749,96.0114,32.4,22.7,9.700001,27.566666,26.733334,28.7,26.233334,1297,234,1,83.817665,589,7,396,28,26.86055,0.46957964,0,0,21,0.2708,11.0021,0,7,83027.3755014279
D041,NR052,S014,NR052_S014,AS,4 countries,Mekong River,1,Indomalayan,IN01,AS1,107.0249,10.3198,107.0931955,10.35206321,107.1387722,10.46226173,37,NA,5.7606525,9,32.31975,7895.334,27.216667,6.35,63.283825,99.43778,32.1,22.1,10,28.066666,26.433334,28.483334,25.933334,1502,249,2,84.513084,687,9,470,37,1.8767844,0,0,0,11,0.779598,34.7575,10,10,83027.3755014279
D041,NR052,S015,NR052_S015,AS,4 countries,Mekong River,1,Indomalayan,IN01,AS1,104.4555667,12.51831667,104.4588327,12.52033717,104.459,12.5255,37,NA,55791.605,6,552.044,75988490,27.429167,7.1833334,54.41919,149.07797,33.9,20.7,13.200001,27.483334,25.45,29.15,25.45,1400,251,4,75.969864,666,32,393,32,31766.057,15999.017,5447.311,106.82889,62,-9999,14.3187,0,7,83027.3755014279
D043,NR053,S001,NR053_S001,SA,multiple,Javari River,1,Neotropic,NO01,SA1,-70.783699,-4.1750698,-70.77938623,-4.177449261,-70.78130676,-4.177751384,106,NA,62946.42,82,0.225,163386500,26.510418,8.325,80.28846,42.48662,31.6,21.2,10.4,26.533333,26.233334,26.95,25.95,2723,292,160,20.617054,836,509,587,530,17.854439,62763.71,34.901474,6.3743906,53,0.01243,4,0,0,29324.8782274901
D043,NR053,S002,NR053_S002,SA,multiple,Javari River,1,Neotropic,NO01,SA1,-70.2934036,-4.2912502,-70.28755013,-4.287252706,-70.2873,-4.28617,126,NA,64686.285,82,1406.7996,168058030,26.579166,8.108334,79.69771,42.36699,31.5,21.3,10.2,26.666666,26.041666,27.025,26.016666,2727.5,299.5,137,26.356663,869,449.5,618,554.5,17.854439,64375.34,51.552734,11.988426,52,0.0205425,4.00046,0,0,29324.8782274901
D043,NR053,S003,NR053_S003,SA,multiple,Javari River,1,Neotropic,NO01,SA1,-70.259903,-4.4271102,-70.25861809,-4.428157163,-70.2586,-4.42923,38,NA,43133.55,81,337.69,109773416,26.541666,8.266666,80.2589,43.386467,31.5,21.2,10.299999,26.633333,25.933334,26.983334,25.933334,2609,291,122,28.285246,850,410,594,410,32.24388,43092.527,11.498476,1.897411,53,0.0287877,4.29673,0,0,29324.8782274901
D044,NR054,S001,NR054_S001,AS,China,Juma River,2,Palearctic,PA04,AS2,116.1732,39.671,116.1745325,39.67171384,116.168,39.6644,18,NA,198.19931,41,0.328,111937.516,12.03125,11.979166,29.141321,1113.6238,30.6,-10.5,41.1,24.933334,-2.4416666,24.933334,-2.4416666,576,219.5,1.5,147.04022,462,7.5,462,7.5,54.914696,52.055817,13.77249,76.85564,22,0.831413,27.2593,8,9,3376.96085120036
D044,NR054,S002,NR054_S002,AS,China,Juma River,2,Palearctic,PA04,AS2,116.1443,39.7116,116.1443857,39.71268503,116.144,39.7089,12,NA,160.49118,45,0.249,90244.445,12.270833,11.816667,28.882114,1111.8169,31,-9.9,40.9,25.2,-2.1166666,25.2,-2.1166666,586,220,2,144.93654,467,10,467,10,38.918175,51.689842,13.698846,53.30607,22,0.858824,37.6295,10,8,3376.96085120036
D044,NR054,S003,NR054_S003,AS,China,Juma River,2,Palearctic,PA04,AS2,116.0364,39.6685,116.0372328,39.66885692,116.036,39.6695,13,NA,751.4298,37.5,0.895,407868.03,12.3875,11.854167,28.937748,1107.8301,31.1,-9.85,41,25.275,-1.9749999,25.275,-1.9749999,583,221,2,146.0028,466.5,9,466.5,9,20.30587,438.12442,226.32033,66.52546,22,0.890475,28.3395,8,9,3376.96085120036
D044,NR054,S004,NR054_S004,AS,China,Juma River,2,Palearctic,PA04,AS2,116.0195,39.7229,116.0156929,39.72343538,116.016,39.7236,15,NA,700.8359,61,0.82,378337.38,12.458333,11.841667,29.105392,1101.4257,31.1,-9.5,40.7,25.266666,-1.8000001,25.266666,-1.8000001,584,216,3,143.25255,462,11,462,11,13.849961,422.50018,223.2427,32.258007,22,0.945029,30.7282,10,8,3376.96085120036
D044,NR054,S005,NR054_S005,AS,China,Juma River,2,Palearctic,PA04,AS2,116.0192,39.7214,116.0153929,39.72193538,116.017,39.7206,18,NA,700.93494,61,0.82,378395.5,12.458333,11.841667,29.105392,1101.4257,31.1,-9.5,40.7,25.266666,-1.8000001,25.266666,-1.8000001,584,216,3,143.25255,462,11,462,11,13.849961,422.50018,223.2427,32.478134,22,0.945029,30.7282,10,8,3376.96085120036
D044,NR054,S006,NR054_S006,AS,China,Juma River,2,Palearctic,PA04,AS2,115.7567,39.5318,115.7571487,39.53200395,115.757,39.5318,13,NA,4971.8574,89,3.307,2434778.2,12.3,11.954166,29.166666,1105.054,30.95,-10.05,40.95,25.116667,-2.05,25.116667,-2.05,609,229,3,144.66605,484.5,12,484.5,12,861.5737,2501.494,1571.0303,32.773323,22,0.879229,26,7,8,3376.96085120036
D044,NR054,S007,NR054_S007,AS,China,Juma River,2,Palearctic,PA04,AS2,115.6829,39.5972,115.6837756,39.59742843,115.683,39.5972,23,NA,4798.4795,211,2.997,2336026.8,11.679167,11.383333,28.5804,1081.3925,29.9,-9.8,39.8,24.233334,-2.35,24.233334,-2.35,588,216,4,141.64575,461,13,461,13,797.00366,2452.502,1518.5901,26.154491,32,0.483986,16.527,2,7,3376.96085120036
D044,NR054,S008,NR054_S008,AS,China,Juma River,2,Palearctic,PA04,AS2,116.1735,39.6643,116.1719296,39.66439518,116.171,39.6615,15,NA,341.3094,40,0.328,193693.52,12.027082,12.020833,29.191986,1114.9714,30.6,-10.6,41.2,24.933334,-2.4666667,24.933334,-2.4666667,575,220.5,1,148.00789,464,7,464,7,96.272156,59.89384,18.241425,166.14024,22,0.861059,24.255,8,9,3376.96085120036
D044,NR054,S009,NR054_S009,AS,China,Juma River,2,Palearctic,PA04,AS2,116.192,39.7092,116.1927767,39.70924249,116.206,39.704,14,NA,124.28401,42.5,0.328,70870.805,12.020833,12.020833,29.191986,1114.1625,30.7,-10.5,41.2,24.95,-2.45,24.95,-2.45,574.5,217,2,145.94724,459,8,459,8,31.006603,7.250476,2.564075,82.89702,22,0.86719,28.2799,9,9,3376.96085120036
D044,NR054,S010,NR054_S010,AS,China,Juma River,2,Palearctic,PA04,AS2,116.1885,39.7639,116.1895946,39.76392379,116.189,39.7642,7,NA,40.667824,48,0.088,23223.457,12.083333,11.966666,29.186993,1113.0381,30.8,-10.3,41.1,25.016666,-2.35,25.016666,-2.35,574,212,2,142.49338,454,8,454,8,6.6684437,0.43960163,0.43970528,33.416397,22,0.898661,37.6295,10,8,3376.96085120036
D044,NR054,S011,NR054_S011,AS,China,Juma River,2,Palearctic,PA04,AS2,116.1811,39.7544,116.182028,39.7553042,116.207,39.7411,13,NA,61.34864,47,0.061499998,34814.29,12.13125,11.916667,29.120872,1109.7548,30.8,-10.1,40.9,25.016666,-2.25,25.016666,-2.25,572.5,211.5,2,143.26698,453.5,8,453.5,8,15.388789,6.884104,2.0509365,35.397404,22,0.898661,38.3395,10,9,3376.96085120036
D044,NR054,S012,NR054_S012,AS,China,Juma River,2,Palearctic,PA04,AS2,116.157,39.7647,116.1571428,39.76534245,116.158,39.7656,12,NA,42.87471,51,0.088,24245.824,12.191667,11.908334,29.156479,1107.78,30.9,-10,40.9,25.066666,-2.1666667,25.066666,-2.1666667,571,210,2,143.07498,450,8,450,8,13.042784,7.0303955,2.0509663,20.662704,23,0.900419,36,10,8,3376.96085120036
D044,NR055,S001,NR055_S001,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.0982,40.5889,116.1021975,40.58704402,116.101,40.5897,31,NA,15.271374,745,0.017,7164.4863,8.208333,12.841666,29.864342,1162.0726,28,-15,43,21.75,-6.8166666,21.75,-6.8166666,466,140,1,119.545044,330,6,330,6,1.7384729,10.935004,2.2450216,0,32,0.767301,21,0,6,7687.9761367375
D044,NR055,S002,NR055_S002,AS,China,Yongding River,2,Palearctic,PA04,AS2,115.8863,40.4511,115.8863,40.4511,115.886,40.4506,14,NA,834.23236,481.5,0.59,396398,9.541667,12.516666,29.244549,1157.9492,29.05,-13.7,42.8,22.991667,-5.45,22.991667,-5.45,456.5,139,2,120.3324,325,8.5,325,8.5,300.59515,363.9504,126.45754,39.557262,22,0.681129,15.3664,2,6,7687.9761367375
D044,NR055,S003,NR055_S003,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.0426,40.4625,116.0426,40.4625,116.042,40.4644,14,NA,554.9057,497.5,0.411,264923.3,9.308333,12.783333,29.591118,1167.1008,28.95,-14.25,43.2,22.833334,-5.8416667,22.833334,-5.8416667,471,145,2,121.56552,338,8,338,8,177.94821,286.28406,81.19403,10.804555,22,0.709304,19.7282,4,6,7687.9761367375
D044,NR055,S004,NR055_S004,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.335,39.8608,116.3356187,39.86132348,116.334,39.8617,11,NA,13.789471,49,0.087,8003.5107,12.495833,11.408333,28.259075,1109.058,31.4,-9,40.4,25.45,-1.8166667,25.45,-1.8166667,585,205,4,133.72534,442,14,442,14,0,0,0,14.786497,11,0.943566,39.6295,10,10,7687.9761367375
D044,NR055,S005,NR055_S005,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.3245,39.8913,116.3252138,39.89134759,116.325,39.8917,7,NA,6.5149307,52,0.087,3752.3716,12.458333,11.25,28.047264,1106.5907,31.3,-8.9,40.199997,25.4,-1.8166666,25.4,-1.8166666,578,201,4,133.5877,435,14,435,14,0,0,0,6.7335625,11,0.93955,39.6295,10,10,7687.9761367375
D044,NR055,S006,NR055_S006,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.6253,39.7781,116.6252429,39.77701497,116.625,39.7738,8,NA,295.96872,26,0.34,169110.67,11.960417,11.5875,28.575787,1108.9404,30.349998,-10.2,40.6,24.841667,-2.4166667,24.841667,-2.4166667,551,212,2,144.14062,433,9,433,9,7.33041,4.1691437,6.959908,277.09955,22,0.810549,27.527,8,9,7687.9761367375
D044,NR055,S007,NR055_S007,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.5141,39.7702,116.5154461,39.77045834,116.515,39.7709,8,NA,222.9025,33,0.104,127513.54,12.166667,11.666666,28.685503,1112.035,30.8,-9.9,40.699997,25.1,-2.2333333,25.1,-2.2333333,567,214,2,142.66241,444,9,444,9,0.80502516,4.89947,2.854086,213.92355,22,0.950545,29.3965,10,9,7687.9761367375
D044,NR055,S008,NR055_S008,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.3479,39.8679,116.345473,39.86713857,116.341,39.8644,14,NA,71.25312,52,0.104,40144.297,12.5,11.283334,28.137989,1105.595,31.3,-8.8,40.1,25.433334,-1.7666668,25.433334,-1.7666668,582,204,4,133.36584,438,15,438,15,0.5851547,3.8026264,2.3406157,63.87361,11,0.941748,38.8525,10,10,7687.9761367375
D044,NR055,S009,NR055_S009,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.5301,39.7523,116.5319368,39.75889358,116.538,39.7591,7,NA,225.08057,31,0.104,128759.31,12.164583,11.679167,28.69574,1111.6663,30.8,-9.9,40.699997,25.1,-2.2333333,25.1,-2.2333333,569,216,2,142.91042,446,9,446,9,0.9511269,6.873706,3.3656235,214.27936,22,0.906241,29.4151,10,9,7687.9761367375
D044,NR055,S010,NR055_S010,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.3692,39.721,116.3819896,39.7284953,116.371,39.7227,1,NA,43.810795,39,0.102,25229.893,12.227083,11.758333,28.819445,1110.8191,30.95,-9.85,40.8,25.166668,-2.15,25.166668,-2.15,569.5,216,2,144.97739,452,8,452,8,1.1735576,0.07334735,0.43994802,41.933678,22,0.882916,29.8525,10,9,7687.9761367375
D044,NR055,S011,NR055_S011,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.159,39.8876,116.1607846,39.88878973,116.1594697,39.89048158,11,NA,45454.16,83,16.0835,18369780,12.2875,11.775,29.063532,1099.6799,31,-9.5,40.4,25.1,-1.9499999,25.1,-1.9499999,569,199,4,135.47043,437,12,437,12,16007.72,5441.928,22653.375,1278.496,22,0.938861,42,10,10,7687.9761367375
D044,NR055,S012,NR055_S012,AS,China,Yongding River,2,Palearctic,PA04,AS2,116.087,39.9654,116.0887251,39.96623281,116.089,39.9647,10,NA,45338.96,145,31.916,18306130,11.791667,11.508333,28.770834,1091.1208,30.1,-9.7,40,24.45,-2.3166666,24.45,-2.3166666,543,188,3,135.02881,416,9,416,9,16005.089,5392.1167,22644.455,1225.7452,11,0.831962,46,10,10,7687.9761367375
D044,NR056,S001,NR056_S001,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.8356,40.4108,116.8363995,40.41119975,116.836,40.4114,17,NA,15390.577,93,9.952,7233942.5,11.2875,12.35,29.176517,1145.0139,30.4,-11.9,42.3,24.566666,-3.6333332,24.566666,-3.6333332,507,177,3,132.66222,380,9,380,9,1914.7285,7846.0034,5492.645,40.483574,22,0.853069,34,9,7,7538.66507706061
D044,NR056,S002,NR056_S002,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.8173,40.5544,116.8158213,40.55796919,116.818,40.5547,16,NA,8820.625,204,3.121,4081106,10.239583,11.845833,28.305437,1137.2979,29.25,-12.65,41.9,23.45,-4.6083336,23.45,-4.6083336,494,169,2,131.24185,369,8,369,8,1018.03,4158.555,3615.0388,15.594455,51,0.442336,12,0,7,7538.66507706061
D044,NR056,S003,NR056_S003,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.8362,39.7622,116.8356289,39.76296143,116.836,39.7636,8,NA,2791.0442,19,3.69,1466470.8,11.858334,11.658334,28.574345,1110.2965,30.2,-10.6,40.800003,24.766666,-2.5500002,24.766666,-2.5500002,542,211,2,143.9179,423,10,423,10,798.664,756.6669,133.31938,1093.3127,22,0.785196,30,6,9,7538.66507706061
D044,NR056,S004,NR056_S004,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.7854,39.8006,116.7846576,39.80042868,116.783,39.8004,6,NA,2770.8357,22,3.479,1455831.6,11.854167,11.733334,28.667482,1114.987,30.3,-10.6,40.9,24.783333,-2.6333334,24.783333,-2.6333334,545,212,2,144.29349,427,10,427,10,778.52216,746.22,132.22687,1098.3663,22,0.804161,32,9,9,7538.66507706061
D044,NR056,S005,NR056_S005,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.7675,39.8439,116.768014,39.84441396,116.766,39.8424,10,NA,2765.4282,21.5,3.479,1453537.5,11.858334,11.75,28.68336,1116.2166,30.349998,-10.6,40.95,24.825,-2.641667,24.825,-2.641667,547.5,211,2,142.88603,427,10,427,10,784.0515,748.72614,132.36916,1101.9341,22,0.854372,36,9,9,7538.66507706061
D044,NR056,S006,NR056_S006,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.7506,40.0665,116.7503593,40.06455326,116.749,40.0644,17,NA,17104.773,30,12.12,8103861,11.59375,12.158334,29.076954,1128.7533,30.4,-11.4,41.8,24.691666,-3.0833333,24.691666,-3.0833333,537,201,3,139.18576,411.5,11,411.5,11,2468.475,8735.458,5584.032,208.3271,22,0.835838,36,9,9,7538.66507706061
D044,NR056,S007,NR056_S007,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.6633,40.1326,116.667012,40.13250482,116.667,40.1306,18,NA,16910.838,34,11.837,8000804.5,11.716666,12.116667,28.918058,1132.8854,30.7,-11.2,41.9,24.883333,-3.0166667,24.883333,-3.0166667,530,195,3,137.51534,404,10,404,10,2326.724,8714.652,5567.4805,166.13245,22,0.799503,33,10,9,7538.66507706061
D044,NR056,S008,NR056_S008,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.8087,40.3487,116.8096042,40.34877478,116.809,40.3487,17,NA,15796.614,65,5.276,7435095.5,11.408334,12.333333,28.883686,1157.1742,30.8,-11.9,42.699997,24.833332,-3.6499999,24.833332,-3.6499999,523,186,3,134.11902,395,10,395,10,2005.558,8025.869,5551.4556,75.00324,22,0.983984,31.7282,10,9,7538.66507706061
D044,NR056,S009,NR056_S009,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.8977,40.3859,116.8978713,40.38532893,116.898,40.3853,11,NA,307.61108,92,0.392,150860.97,11.0875,12.408334,29.137392,1149.2063,30.3,-12.3,42.6,24.4,-3.9166667,24.4,-3.9166667,509,179,3,133.71617,383,9,383,9,61.830887,174.79123,48.674362,8.138522,22,0.807788,38,9,7,7538.66507706061
D044,NR056,S010,NR056_S010,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.6619,40.2648,116.6628994,40.26487138,116.664,40.2649,26,NA,957.36676,41,1.066,483087.16,11.458334,12.3875,29.147058,1144.2522,30.6,-11.85,42.5,24.716667,-3.4333334,24.716667,-3.4333334,519,185,3,134.96758,393,9,393,9,214.74042,661.35803,18.88947,56.930305,22,0.832348,29.3395,9,9,7538.66507706061
D044,NR056,S011,NR056_S011,AS,China,Chaobai River,2,Palearctic,PA04,AS2,116.6233,40.2996,116.6228539,40.2996,116.623,40.2996,18,NA,529.95355,57,0.59,264657.5,11.395833,11.65,28.064903,1132.9243,30.2,-11.3,41.5,24.533333,-3.3666668,24.533333,-3.3666668,508,178,3,133.56111,382,9,382,9,82.78401,425.60214,6.540709,8.069434,22,0.903458,45,10,9,7538.66507706061
D044,NR057,S001,NR057_S001,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4213,39.9488,116.4213,39.94951384,116.421,39.9488,13,NA,20.062788,51,0.1965,11370.525,12.429167,11.15,27.757048,1109.8676,31.3,-8.9,40.199997,25.4,-1.8999999,25.4,-1.8999999,565,201,4,134.81656,428,13,428,13,0,0,0,20.038265,11,0.932359,46,10,10,3903.32393515976
D044,NR057,S002,NR057_S002,AS,China,North Canal,2,Palearctic,PA04,AS2,116.367,39.948,116.368047,39.94895178,116.367,39.948,24,NA,9.656664,55,0.176,5492.3057,12.466666,11.191667,27.902157,1105.8508,31.4,-8.8,40.2,25.416666,-1.7833333,25.416666,-1.7833333,570,198,4,133.35811,429,13,429,13,0,0,0,9.873343,11,0.943645,38,10,10,3903.32393515976
D044,NR057,S003,NR057_S003,AS,China,North Canal,2,Palearctic,PA04,AS2,116.5341,39.9702,116.5346711,39.97129455,116.535,39.9709,16,NA,99.67723,35,0.142,55852.066,12.25,11.5,28.255527,1116.9604,31.1,-9.6,40.7,25.266666,-2.2,25.266666,-2.2,555,203,3,138.40312,427,10,427,10,0.58478934,0,0.14622334,97.48268,11,0.938966,30.2967,10,10,3903.32393515976
D044,NR057,S004,NR057_S004,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4961,39.968,116.495981,39.96877332,116.496,39.968,17,NA,26.400286,41,0.052,14576.36,12.304167,11.233334,27.825907,1114.5535,31.1,-9.3,40.4,25.316666,-2.0833333,25.316666,-2.0833333,558,203,3,137.89255,428,10,428,10,0,0,0,26.978382,11,0.941448,38.4367,10,10,3903.32393515976
D044,NR057,S005,NR057_S005,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4594,39.9686,116.4595428,39.96876316,116.4560932,39.97383149,16,NA,18.858517,43,0.1965,10398.496,12.395833,11.125,27.680798,1111.4995,31.2,-9,40.2,25.4,-1.9499999,25.4,-1.9499999,556,201,3,136.79352,426,10,426,10,0,0,0,18.861988,11,0.942191,34,10,10,3903.32393515976
D044,NR057,S006,NR057_S006,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4916,39.959,116.4916,39.95959487,116.5117589,39.9713941,13,NA,53.746597,39.5,0.1965,30386.4,12.341667,11.175,27.695158,1112.9818,31.150002,-9.15,40.300003,25.341667,-2.0333333,25.341667,-2.0333333,553,202,3,138.47118,425,10,425,10,0,0,0,54.34645,11,0.939644,30.527,10,10,3903.32393515976
D044,NR057,S007,NR057_S007,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4413,39.9438,116.4422135,39.94458097,116.446,39.9489,NA,NA,29.214092,50,0.032,16567.926,12.458333,11.125,27.70158,1109.0485,31.3,-8.8,40.1,25.433334,-1.8333333,25.433334,-1.8333333,566,202,4,135.24492,429,13,429,13,0,0,0,29.84018,11,0.938003,42,10,10,3903.32393515976
D044,NR057,S008,NR057_S008,AS,China,North Canal,2,Palearctic,PA04,AS2,116.3649,39.9497,116.3649,39.9497,116.363,39.9472,23,NA,8.675827,55.5,0.176,4934.13,12.464582,11.1875,27.895409,1105.7043,31.349998,-8.8,40.1,25.408333,-1.7916666,25.408333,-1.7916666,569,198,4,133.48022,428,13,428,13,0,0,0,8.045063,11,0.943645,38,10,10,3903.32393515976
D044,NR057,S009,NR057_S009,AS,China,North Canal,2,Palearctic,PA04,AS2,116.2934,39.9513,116.2934,39.95225178,116.29,39.9552,23,NA,7.0174055,57.5,0.1965,3953.459,12.395833,11.120833,27.802082,1104.331,31.2,-8.8,40,25.308332,-1.8333333,25.308332,-1.8333333,562,194,3,133.60724,425,11,425,11,0,0,0,7.533403,11,0.940499,38,10,10,3903.32393515976
D044,NR057,S010,NR057_S010,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4299,39.8707,116.4297858,39.87132818,116.436,39.8759,15,NA,42.500557,46,0.176,24276.844,12.50625,11.2875,28.026554,1109.1987,31.4,-8.9,40.3,25.491667,-1.7833333,25.491667,-1.7833333,565.5,205.5,3,138.20389,434.5,11,434.5,11,0,0,0,43.6932,11,0.931025,32.7282,10,10,3903.32393515976
D044,NR057,S011,NR057_S011,AS,China,North Canal,2,Palearctic,PA04,AS2,116.2737,40.1165,116.2737,40.1165,116.273,40.1183,6,NA,242.61937,43,0.28,128611.96,12.029166,11.925,28.974047,1118.417,31,-10.2,41.1,25.066666,-2.45,25.066666,-2.45,535,183,3,132.27832,403,10,403,10,84.45431,50.594162,7.0818524,96.142334,22,0.953527,46,10,10,3903.32393515976
D044,NR057,S012,NR057_S012,AS,China,North Canal,2,Palearctic,PA04,AS2,116.2239,40.098,116.2239,40.098,116.224,40.098,11,NA,175.79562,44,0.205,92759.53,11.870833,11.933333,29.095354,1111.9666,30.7,-10.3,41,24.816668,-2.5166667,24.816668,-2.5166667,528,180,3,132.85419,399,9,399,9,72.84729,47.67349,4.5994997,46.571907,22,0.885822,31.3395,10,10,3903.32393515976
D044,NR057,S013,NR057_S013,AS,China,North Canal,2,Palearctic,PA04,AS2,116.311,40.0179,116.311,40.0179,116.315,40.0145,13,NA,79.59302,48,0.188,42240.426,12.258333,11.45,28.217821,1112.8318,31.2,-9.4,40.6,25.25,-2.1166666,25.25,-2.1166666,549,189,3,133.53941,415,10,415,10,7.894913,17.10191,2.630935,49.411816,11,0.947796,46,10,10,3903.32393515976
D044,NR057,S014,NR057_S014,AS,China,North Canal,2,Palearctic,PA04,AS2,116.3709,40.0298,116.3703289,40.02975241,116.368,40.0326,15,NA,151.86026,44,0.235,82343.35,12.233334,11.558333,28.329247,1117.978,31.2,-9.6,40.800003,25.3,-2.2166667,25.3,-2.2166667,544,190,3,134.50833,414,10,414,10,8.041017,18.270746,2.7039828,120.24456,11,0.887272,34,10,10,3903.32393515976
D044,NR057,S015,NR057_S015,AS,China,North Canal,2,Palearctic,PA04,AS2,116.5508,39.9054,116.5512895,39.90544079,116.551,39.9069,18,NA,72.872215,35,0.121,41653.7,12.422916,11.470834,28.288128,1114.1062,31.2,-9.3,40.5,25.416668,-1.9666667,25.416668,-1.9666667,567.5,211,3,139.54343,438,12,438,12,0,0,0,71.357544,11,0.943739,38,10,10,3903.32393515976
D044,NR057,S016,NR057_S016,AS,China,North Canal,2,Palearctic,PA04,AS2,116.4766,39.9031,116.4766,39.9031,116.477,39.9037,12,NA,57.22992,44,0.121,32748.059,12.485416,11.1625,27.819393,1108.6196,31.3,-8.85,40.149998,25.45,-1.8083333,25.45,-1.8083333,578,209,4,135.95953,439,15,439,15,0,0,0,57.014507,11,0.956869,42,10,10,3903.32393515976
D044,NR057,S017,NR057_S017,AS,China,North Canal,2,Palearctic,PA04,AS2,116.621,40.0062,116.6212379,40.00721127,116.621,40.008,7,NA,2099.6052,28.5,2.821,1088243.8,12.043751,11.8375,28.717178,1123.334,30.9,-10.35,41.2,25.125,-2.5333333,25.125,-2.5333333,543,201,3,138.92743,417,10,417,10,584.4867,745.4276,118.70661,646.42755,22,0.87702,30.6295,10,9,3903.32393515976
